Time,DisTankPress,HeadCylPress,CrankCylPress
0.14445,37.98131058,12.3118552,47.30252531
0.1445,38.0009162,12.28726165,47.3127715
0.14455,38.0009162,12.31595413,47.394741
0.1446,37.90942328,12.31390466,47.51564601
0.14465,37.97477537,12.23397563,47.6406495
0.1447,37.89635286,12.25447025,47.76770223
0.14475,37.89635286,12.25447025,47.84762249
0.1448,37.87021202,12.23602509,47.82713011
0.14485,37.87021202,12.213481,47.91319809
0.1449,37.89635286,12.22782724,48.04639853
0.14495,37.95516974,12.3118552,48.09148175
0.145,37.88328244,12.36924015,48.13451574
0.14505,37.82446556,12.36514123,48.10992489
0.1451,37.82446556,12.38153693,48.24107609
0.14515,37.7852543,12.39793263,48.3291933
0.1452,37.82446556,12.26881649,48.41731051
0.14525,37.88328244,11.96959496,48.542314
0.1453,37.85060639,12.27086595,48.72674538
0.14535,37.82446556,12.26061864,48.61813579
0.1454,37.88328244,12.29136058,48.72674538
0.14545,37.88981765,12.31595413,48.83945344
0.1455,37.83753598,12.17044229,48.95421074
0.14555,37.79178951,12.12535411,49.06282033
0.1456,37.87021202,12.1315025,49.20011924
0.14565,37.83753598,12.23807455,49.27184255
0.1457,37.82446556,12.18683799,49.2964334
0.14575,37.79832472,12.27701434,49.4111907
0.1458,37.7852543,12.25037133,49.52389876
0.14585,37.88981765,12.20733261,49.65300073
0.1459,37.82446556,12.16634336,49.5751297
0.14595,37.79178951,12.09461218,49.68783776
0.146,37.84407119,12.19913476,49.71037938
0.14605,37.77871909,12.25447025,49.71857633
0.1461,37.79832472,12.2954595,49.71652709
0.14615,37.81139514,12.1315025,49.91120465
0.1462,37.77871909,12.11305734,50.04235585
0.14625,37.73297263,12.24217348,50.15916239
0.1463,37.81139514,12.12330465,50.32105215
0.14635,37.87674723,12.21143154,50.3784308
0.1464,37.81793035,12.20938208,50.48499115
0.14645,37.79832472,12.4594165,50.4604003
0.1465,37.83753598,12.09256271,50.55056675
0.14655,37.72643742,12.4266251,50.51777895
0.1466,37.82446556,12.35284445,50.57720684
0.14665,37.81139514,12.38563585,50.64483168
0.1467,37.73950784,12.2954595,50.81081991
0.14675,37.7852543,12.35489391,50.97270968
0.1468,37.75911347,12.47991113,51.12230401
0.14685,37.79178951,12.31800359,51.22476589
0.1469,37.7852543,12.2954595,51.16943648
0.14695,37.83100077,12.22167885,51.44608354
0.147,37.79832472,12.22372831,51.32722776
0.14705,37.81139514,12.25037133,51.41944345
0.1471,37.7852543,12.17044229,51.55469313
0.14715,37.75911347,12.20528315,51.69813975
0.1472,37.81139514,12.2954595,51.74117374
0.14725,37.89635286,12.35899284,51.81084781
0.1473,37.85060639,12.32415198,51.79240468
0.14735,37.80485993,12.33439929,51.95634368
0.1474,37.80485993,12.27701434,51.99322995
0.14745,37.75911347,12.28726165,52.01577156
0.1475,37.79832472,12.29341004,52.14692276
0.14755,37.7852543,12.30980574,52.24118769
0.1476,37.81139514,12.35694338,52.33545261
0.14765,37.82446556,12.39178424,52.42971754
0.1477,37.83100077,12.69305523,52.4440622
0.14775,37.85060639,12.36514123,52.47889924
0.1478,37.80485993,12.35899284,52.66947833
0.14785,37.81139514,12.27701434,53.01170099
0.1479,37.84407119,12.26881649,52.92973149
0.14795,37.88981765,12.28111326,52.9522731
0.148,37.89635286,12.32210251,52.97481471
0.14805,37.84407119,12.37333908,52.91128835
0.1481,37.88328244,12.3610423,53.01989794
0.14815,37.91595849,12.34669606,53.17768923
0.1482,37.85060639,12.40203155,53.26990491
0.14825,37.85060639,12.32620144,53.33548051
0.1483,37.87021202,12.34874553,53.460484
0.14835,37.88328244,12.29955843,53.52810884
0.1484,37.90288807,12.27086595,53.67975241
0.14845,37.9224937,12.27496488,53.84164218
0.1485,37.94863453,12.32210251,53.96049795
0.14855,37.994381,12.37538854,54.11419076
0.1486,37.97477537,12.41842725,54.08959991
0.14865,38.0009162,12.29341004,54.07115678
0.1487,37.98784579,12.28521219,54.08755068
0.14875,37.94209932,12.23807455,54.19001255
0.1488,38.01398662,12.42867456,54.37034545
0.14885,38.05973309,12.34054768,54.58141691
0.1489,38.09894434,12.31390466,54.70437116
0.14895,38.0009162,12.43072403,54.73101125
0.149,38.05319788,12.41842725,54.70437116
0.14905,37.98784579,12.35284445,54.74125744
0.1491,38.05973309,12.3610423,54.78634066
0.14915,38.04666267,12.28931111,54.8375716
0.1492,38.03359225,12.41432833,54.88060559
0.14925,38.01398662,12.37948746,54.9031472
0.1493,38.05319788,12.35284445,54.88880254
0.14935,38.04666267,12.32210251,54.95642738
0.1494,38.04012746,12.41637779,55.1162679
0.14945,37.96824016,12.40817994,55.22282825
0.1495,38.12508518,12.38153693,55.23717291
0.14955,38.01398662,12.36514123,55.3129947
0.1496,38.07280351,12.27701434,55.37447183
0.14965,38.09240913,12.36719069,55.38881649
0.1497,38.0662683,12.4758122,55.4933276
0.14975,38.09894434,12.46761435,55.51996769
0.1498,38.07280351,12.42457564,55.61833109
0.14985,38.09894434,12.40613048,55.68185745
0.1499,38.13162039,12.38563585,55.9031751
0.14995,38.07280351,12.39178424,55.97079994
0.15,38.10547955,12.49630683,55.84989493
0.15005,38.11201476,12.51680145,55.82325484
0.1501,38.15776122,12.40817994,55.86628883
0.15015,38.20350769,12.33439929,55.9359629
0.1502,38.17736685,12.10690895,56.1162958
0.15025,38.17083164,12.43277349,56.00563698
0.1503,38.15122602,12.49015844,55.9687507
0.15035,38.12508518,12.54959285,56.00358774
0.1504,38.19043727,12.38768531,55.98924308
0.15045,38.20350769,12.29955843,56.08555724
0.1505,38.22311332,12.29750896,56.17162521
0.15055,38.19043727,12.46761435,56.08965571
0.1506,38.2100429,12.50450468,56.07121258
0.15065,38.22964853,12.43687241,56.07121258
0.1507,38.13162039,12.45121865,56.16342826
0.15075,38.23618373,12.38153693,56.24949624
0.1508,38.21657811,12.28521219,56.23720081
0.15085,38.28846541,12.43072403,56.12654199
0.1509,38.32114145,12.48605951,56.09375419
0.15095,38.32114145,12.38153693,56.05481868
0.151,38.26232457,12.43687241,56.00768621
0.15105,38.22964853,12.35489391,56.00358774
0.1511,38.30153583,12.39998209,56.11014809
0.15115,38.26885978,12.42047671,56.0179324
0.1512,38.26885978,12.54344446,56.00973545
0.15125,38.24271894,12.53524661,56.07736029
0.1513,38.20350769,12.54754339,56.04047401
0.15135,38.2819302,12.54344446,56.01178469
0.1514,38.33421187,12.6561649,56.01178469
0.15145,38.28846541,12.24832186,56.00358774
0.1515,38.32114145,12.49425736,55.919569
0.15155,38.22311332,12.45736704,55.99744003
0.1516,38.37342313,12.53524661,56.03022783
0.15165,38.26232457,12.49630683,55.9851446
0.1517,38.29500062,12.51065306,55.90522434
0.15175,38.22311332,12.47376274,55.91137205
0.1518,38.26232457,12.41432833,55.92366748
0.15185,38.23618373,12.47786166,55.89702739
0.1519,38.2819302,12.4922079,55.81095941
0.15195,38.26885978,12.35284445,55.89702739
0.152,38.26232457,12.36719069,55.90522434
0.15205,38.26885978,12.52704876,55.86014111
0.1521,38.20350769,12.61927458,55.85809188
0.15215,38.26885978,12.68280791,55.82940255
0.1522,38.22964853,12.57008748,55.80071323
0.15225,38.22964853,12.53934554,55.9523568
0.1523,38.24271894,12.60287888,55.92161824
0.15235,38.18390206,12.56188963,55.84374721
0.1524,38.19697248,12.54549393,55.88883044
0.15245,38.20350769,12.57828533,55.8375995
0.1525,38.3538175,12.54959285,55.8048117
0.15255,38.24271894,12.54959285,55.74948229
0.1526,38.24271894,12.48605951,55.8375995
0.15265,38.19697248,12.8037262,55.80891018
0.1527,38.2100429,12.48605951,55.82735331
0.15275,38.23618373,12.63157135,55.87653501
0.1528,38.23618373,12.61107673,55.84374721
0.15285,38.2819302,12.55984016,55.84374721
0.1529,38.2100429,12.6233735,55.7392361
0.15295,38.25578936,12.53114769,55.83350103
0.153,38.25578936,12.51475199,55.84579645
0.15305,38.2819302,12.49630683,55.82735331
0.1531,38.26232457,12.51885091,55.77407314
0.15315,38.22311332,12.58853264,55.7720239
0.1532,38.29500062,12.61927458,55.81300865
0.15325,38.21657811,12.66231329,55.8375995
0.1533,38.21657811,12.70125308,55.83145179
0.15335,38.23618373,12.73404448,55.87653501
0.1534,38.27539499,12.72379716,55.8867812
0.15345,38.22964853,12.64796705,55.8048117
0.1535,38.27539499,12.64386813,55.79866399
0.15355,38.15776122,12.50040575,55.84989493
0.1536,38.24271894,12.5577907,55.88883044
0.15365,38.20350769,12.47376274,55.8867812
0.1537,38.25578936,12.51270253,55.86833806
0.15375,38.22311332,12.59877995,55.91547053
0.1538,38.18390206,12.56188963,55.95440604
0.15385,38.17083164,12.57008748,56.0999019
0.1539,38.19697248,12.64591759,56.04867096
0.15395,38.20350769,12.62132404,55.93801214
0.154,38.22311332,12.68690684,55.84374721
0.15405,38.19043727,12.52909823,55.83350103
0.1541,38.19043727,12.46351543,55.76792543
0.15415,38.20350769,12.49630683,55.79046704
0.1542,38.16429643,12.5249993,55.78431933
0.15425,38.11201476,12.56598855,55.76792543
0.1543,38.11854997,12.5741864,55.73718686
0.15435,38.16429643,12.53114769,55.68185745
0.1544,38.11854997,12.53319715,55.74333458
0.15445,38.15122602,12.56393909,55.76997466
0.1545,38.08587392,12.67051114,55.71874373
0.15455,38.12508518,12.705352,55.68800516
0.1546,38.02705704,12.58648318,55.58554329
0.15465,38.1381556,12.48605951,55.59783871
0.1547,38.13162039,12.40203155,55.61833109
0.15475,38.07933871,12.40817994,55.71259601
0.1548,38.10547955,12.45326811,55.77817161
0.15485,38.04666267,12.49835629,55.78022085
0.1549,38.03359225,12.61312619,55.82325484
0.15495,38.11201476,12.57828533,55.82530408
0.155,38.04012746,12.49630683,55.8539934
0.15505,38.09894434,12.55164231,55.78636856
0.1551,38.12508518,12.49425736,55.72898991
0.15515,38.15122602,12.24217348,55.60603566
0.1552,38.05973309,12.55984016,55.61628185
0.15525,38.07933871,12.58033479,55.75563
0.1553,38.07933871,12.52294984,55.79251628
0.15535,38.08587392,12.36514123,55.84579645
0.1554,38.09894434,12.50450468,55.8375995
0.15545,38.08587392,12.49630683,55.72898991
0.1555,38.11201476,12.60082941,55.65521736
0.15555,38.16429643,12.55984016,55.73103915
0.1556,38.07933871,12.49630683,55.7228422
0.15565,38.15122602,12.51680145,55.66341431
0.1557,38.0662683,12.48810898,55.61218338
0.15575,38.08587392,12.47991113,55.67980821
0.1558,38.12508518,12.49425736,55.76587619
0.15585,38.08587392,12.5249993,55.78022085
0.1559,38.09240913,12.53729608,55.8048117
0.15595,38.13162039,12.55574124,55.78227009
0.156,38.12508518,12.56188963,55.78636856
0.15605,38.07280351,12.6725606,55.6572666
0.1561,38.17083164,12.68075845,55.53021388
0.15615,38.0662683,12.48401005,55.40930886
0.1562,38.07933871,12.47786166,55.57939558
0.15625,38.10547955,12.42457564,55.6900544
0.1563,38.09240913,12.50655414,55.64702041
0.15635,38.11201476,12.869309,55.67570974
0.1564,38.02052183,12.43482295,55.65931584
0.15645,38.16429643,12.53114769,55.83145179
0.1565,38.09240913,12.48810898,55.72898991
0.15655,38.05973309,12.46761435,55.72489144
0.1566,38.08587392,12.45326811,55.66341431
0.15665,38.1381556,12.67870899,55.4605398
0.1567,38.12508518,12.76068749,55.46258904
0.15675,38.08587392,12.63362081,55.51996769
0.1568,38.08587392,12.57623586,55.60603566
0.15685,38.08587392,12.65411544,55.48103218
0.1569,38.11201476,12.75044018,55.45029361
0.15695,38.04666267,12.69510469,55.47078599
0.157,38.12508518,12.66026383,55.47283523
0.15705,38.10547955,12.63157135,55.47488446
0.1571,38.11854997,12.55984016,55.45849056
0.15715,38.12508518,12.59673049,55.39906268
0.1572,38.08587392,12.68075845,55.33963479
0.15725,38.1381556,12.54959285,55.19004045
0.1573,38.07933871,12.43687241,55.20028664
0.15735,38.09894434,12.44507026,55.19004045
0.1574,38.11854997,12.52704876,55.16340036
0.15745,38.15122602,12.63157135,55.06298773
0.1575,38.20350769,12.67051114,55.01175679
0.15755,38.18390206,12.65206598,54.9851167
0.1576,38.08587392,12.97383159,55.0834801
0.15765,38.16429643,12.54959285,55.01175679
0.1577,38.17083164,12.63157135,55.00970755
0.15775,38.2100429,12.65411544,55.11012019
0.1578,38.20350769,12.67870899,55.02405221
0.15785,38.15122602,12.61722511,54.9523289
0.1579,38.15776122,12.56598855,54.87855635
0.15795,38.24925415,12.58238425,54.91339339
0.158,38.20350769,12.76068749,54.85601474
0.15805,38.18390206,12.77708319,54.79248838
0.1581,38.21657811,12.74019286,54.71666659
0.15815,38.2100429,12.7217477,54.6408448
0.1582,38.21657811,12.59263156,54.59986005
0.15825,38.24925415,12.54344446,54.65314023
0.1583,38.2819302,12.57008748,54.7064204
0.15835,38.23618373,12.62952189,54.59576158
0.1584,38.31460624,12.61107673,54.53633369
0.15845,38.24271894,12.46966381,54.56297378
0.1585,38.22964853,12.46556489,54.771996
0.15855,38.25578936,12.48196059,54.70846964
0.1586,38.32114145,12.54549393,54.67158336
0.15865,38.22311332,12.59673049,54.58346615
0.1587,38.2819302,12.56393909,54.4277241
0.15875,38.31460624,12.541395,54.29862214
0.1588,38.34728229,12.52704876,54.25763739
0.15885,38.31460624,12.46146596,54.21870188
0.1589,38.31460624,12.45326811,54.3129668
0.15895,38.40609917,12.4922079,54.31501604
0.159,38.32767666,12.54754339,54.18796331
0.15905,38.30807103,12.66846168,54.29862214
0.1591,38.36035271,12.64796705,54.30067138
0.15915,38.32114145,12.5577907,54.280179
0.1592,38.30807103,12.51475199,54.12853543
0.15925,38.31460624,12.49425736,54.08959991
0.1593,38.36688792,12.46351543,54.14083085
0.15935,38.30153583,12.57623586,54.07115678
0.1594,38.36035271,12.705352,54.04246745
0.15945,38.33421187,12.60287888,53.99533499
0.1595,38.39956396,12.54549393,53.94410405
0.15955,38.38649354,12.52704876,54.02402431
0.1596,38.31460624,12.56188963,54.01172889
0.15965,38.39302875,12.66846168,53.97279338
0.1597,38.43877522,12.69715415,53.89697159
0.15975,38.36688792,12.70330254,53.81090361
0.1598,38.36035271,12.69510469,53.87442998
0.15985,38.41263438,12.65206598,53.87852845
0.1599,38.44531043,12.6233735,53.8539376
0.15995,38.46491605,12.60082941,53.82524828
0.16,38.46491605,12.59877995,53.76582039
0.16005,38.46491605,12.4430208,53.93795634
0.1601,38.51066252,12.11715626,53.97484261
0.16015,38.53680335,12.59263156,53.99123651
0.1602,38.49105689,12.57828533,54.01172889
0.16025,38.4975921,12.60492834,53.90926701
0.1603,38.53680335,12.65411544,53.87442998
0.16035,38.46491605,12.47376274,53.8867254
0.1604,38.50412731,12.48605951,53.93795634
0.16045,38.52373294,12.541395,53.9359071
0.1605,38.60215544,12.54344446,53.85188836
0.16055,38.55640898,12.62542296,53.8375437
0.1606,38.54987377,12.59673049,53.94205481
0.16065,38.57601461,12.61927458,54.01582736
0.1607,38.54333856,12.58648318,53.97279338
0.16075,38.59562024,12.56393909,53.91131625
0.1608,38.54987377,12.59468103,53.87852845
0.16085,38.63483149,12.59263156,53.87442998
0.1609,38.53026814,12.58238425,53.69614631
0.16095,38.66750754,12.57008748,53.66950623
0.161,38.59562024,12.57008748,53.65311233
0.16105,38.62176107,12.50450468,53.75967268
0.1611,38.5694794,12.52909823,53.91746396
0.16115,38.58254982,12.6889563,53.96459643
0.1612,38.60215544,12.9021004,53.98713804
0.16125,38.60869065,12.68690684,54.0342705
0.1613,38.69364837,12.75658856,54.0342705
0.16135,38.6413667,12.24217348,54.11009229
0.1614,38.58908503,12.47991113,54.0998461
0.16145,38.63483149,12.61312619,53.93180863
0.1615,38.66097233,12.78323158,53.9031193
0.16155,38.59562024,12.7709348,53.88057769
0.1616,38.66750754,12.65821436,53.9850888
0.16165,38.67404275,12.59263156,54.0178766
0.1617,38.68711316,12.62952189,53.97689185
0.16175,38.70671879,12.75248964,53.86623303
0.1618,38.67404275,12.62747243,54.02402431
0.16185,38.63483149,12.60902726,54.25558815
0.1619,38.68711316,12.69305523,54.31091756
0.16195,38.71978921,12.71559931,54.30681909
0.162,38.72632442,12.79142943,54.26993281
0.16205,38.71978921,12.74634125,54.31706528
0.1621,38.713254,12.74019286,54.24944044
0.16215,38.71978921,12.80577566,54.280179
0.1622,38.66750754,12.83241868,54.29452366
0.16225,38.713254,12.82831975,54.51993979
0.1623,38.67404275,12.85496276,54.51174284
0.16235,38.70018358,12.87545739,54.50354589
0.1624,38.72632442,12.84061653,54.5588753
0.16245,38.72632442,12.83446814,54.59371234
0.1625,38.73285963,12.84881438,54.68387879
0.16255,38.68057795,13.15623375,54.70437116
0.1626,38.75246525,12.7217477,54.78429143
0.16265,38.77860609,12.9184961,54.78634066
0.1627,38.71978921,12.84061653,54.8867533
0.16275,38.87009902,12.88160578,54.87855635
0.1628,38.75246525,12.88980363,54.96052585
0.16285,38.7851413,12.73404448,54.93183653
0.1629,38.75900046,12.76068749,55.02405221
0.16295,38.76553567,12.78528104,55.0670862
0.163,38.83088776,12.84881438,55.06298773
0.16305,38.80474693,12.74429179,55.08757858
0.1631,38.79167651,12.69305523,55.15315418
0.16315,38.81128214,12.78937996,55.2474191
0.1632,38.81128214,12.82627029,55.27405919
0.16325,38.75900046,12.76888534,55.38881649
0.1633,38.72632442,12.75248964,55.44824438
0.16335,38.76553567,12.68075845,55.45849056
0.1634,38.81128214,12.65001651,55.53021388
0.16345,38.76553567,12.76683588,55.48717989
0.1635,38.79821172,12.87545739,55.46873675
0.16355,38.73285963,12.97588105,55.50152455
0.1636,38.72632442,12.84881438,55.52201693
0.16365,38.75900046,12.87545739,55.55070625
0.1637,38.71978921,12.82831975,55.73308839
0.16375,38.70671879,12.78528104,55.59578948
0.1638,38.73285963,12.85496276,55.57734634
0.16385,38.76553567,12.86725954,55.54455854
0.1639,38.71978921,12.74429179,55.54865701
0.16395,38.713254,12.68075845,55.61013414
0.164,38.73285963,12.71764878,55.70849754
0.16405,38.72632442,12.77913265,55.71259601
0.1641,38.75246525,12.70125308,55.88883044
